customer_id,age,gender,city,product_category,purchase_amount,purchase_date,rating,discount_pct,returned,purchase_month,purchase_month_name,net_amount,age_group
CUST00658,34,Male,Lucknow,Beauty,6254.93,2023-04-29,3.0,0,False,4,Apr,6254.93,26–35
CUST00400,49,Male,Ahmedabad,Clothing,398.82,2023-10-11,4.5,15,False,10,Oct,339.0,46–55
CUST00175,38,Non-binary,Kolkata,Books,903.41,2023-03-20,4.0,0,False,3,Mar,903.41,36–45
CUST00321,36,Female,Mumbai,Beauty,353.13,2023-01-30,4.5,0,False,1,Jan,353.13,36–45
CUST00994,26,Female,Mumbai,Books,3632.32,2023-05-16,4.0,0,False,5,May,3632.32,26–35
CUST00470,28,Female,Mumbai,Books,5752.3,2023-03-23,4.0,10,False,3,Mar,5177.07,26–35
CUST00961,42,Male,Bangalore,Sports,4692.78,2023-11-14,2.5,0,False,11,Nov,4692.78,36–45
CUST01173,36,Non-binary,Mumbai,Books,5720.73,2023-12-28,2.5,0,False,12,Dec,5720.73,36–45
CUST00595,47,Female,Delhi,Home & Kitchen,3096.78,2023-02-07,2.5,15,False,2,Feb,2632.26,46–55
CUST00080,18,Female,Kolkata,Home & Kitchen,1918.75,2023-12-10,3.5,30,False,12,Dec,1343.12,18–25
CUST00534,35,Male,Chennai,Home & Kitchen,168.57,2023-12-06,2.5,10,False,12,Dec,151.71,26–35
CUST00291,32,Female,Ahmedabad,Toys,6580.63,2023-02-17,3.5,20,False,2,Feb,5264.5,26–35
CUST00371,35,Male,Jaipur,Books,1242.0,2023-02-07,4.5,5,False,2,Feb,1179.9,26–35
CUST00966,52,Male,Bangalore,Clothing,1785.58,2023-11-17,3.5,25,False,11,Nov,1339.18,46–55
CUST00478,38,Female,Delhi,Beauty,753.3,2023-08-24,3.0,0,False,8,Aug,753.3,36–45
CUST00940,28,Male,Chennai,Electronics,1546.62,2023-03-18,4.0,30,False,3,Mar,1082.63,26–35
CUST01065,30,Male,Ahmedabad,Books,708.64,2023-07-30,5.0,15,False,7,Jul,602.34,26–35
CUST00859,28,Non-binary,Ahmedabad,Clothing,1133.73,2023-02-17,4.0,30,True,2,Feb,793.61,26–35
CUST00474,51,Male,Ahmedabad,Books,2053.41,2023-01-20,4.0,0,False,1,Jan,2053.41,46–55
CUST00198,36,Male,Mumbai,Home & Kitchen,1641.29,2023-03-07,3.5,0,False,3,Mar,1641.29,36–45
CUST00186,43,Female,Pune,Clothing,1388.18,2023-07-05,5.0,15,False,7,Jul,1179.95,36–45
CUST00700,,,Bangalore,Books,4450.17,2023-07-27,4.0,25,False,7,Jul,3337.63,
CUST00422,56,Female,Jaipur,Electronics,66.36,2023-03-08,4.0,10,False,3,Mar,59.72,55+
CUST00452,46,Male,Pune,Toys,828.87,2023-12-08,3.0,10,False,12,Dec,745.98,46–55
CUST00257,50,Female,Mumbai,Toys,1075.82,2023-12-04,3.5,30,False,12,Dec,753.07,46–55
CUST00136,53,Male,Ahmedabad,Clothing,4321.69,2023-03-20,2.5,15,False,3,Mar,3673.44,46–55
CUST00771,43,Non-binary,Jaipur,Grocery,1369.71,2023-07-23,4.5,20,True,7,Jul,1095.77,36–45
CUST01078,29,Male,Kolkata,Books,2257.855,2023-03-01,2.5,0,False,3,Mar,2257.86,26–35
CUST00836,37,Male,Pune,Toys,1409.62,2023-05-13,4.5,0,False,5,May,1409.62,36–45
CUST01136,46,Male,Chennai,Toys,1191.44,2023-11-03,4.0,15,False,11,Nov,1012.72,46–55
CUST01152,18,Female,Delhi,Sports,3706.15,2023-03-18,4.5,0,False,3,Mar,3706.15,18–25
CUST00050,18,Male,Jaipur,Sports,206.88,2023-08-24,3.5,0,True,8,Aug,206.88,18–25
CUST01130,38,Female,Ahmedabad,Beauty,149.62,2023-05-05,4.0,30,False,5,May,104.73,36–45
CUST00646,31,Female,Pune,Grocery,2054.96,2023-05-21,3.75,10,False,5,May,1849.46,26–35
CUST00527,18,Female,Hyderabad,Clothing,5291.96,2023-07-06,3.5,0,False,7,Jul,5291.96,18–25
CUST00668,53,Female,Kolkata,Beauty,1889.16,2023-10-05,4.0,20,False,10,Oct,1511.33,46–55
CUST00798,43,Male,Mumbai,Home & Kitchen,2760.87,2023-02-24,3.5,15,False,2,Feb,2346.74,36–45
CUST00463,26,Male,Jaipur,Grocery,85.48,2023-01-13,3.5,10,False,1,Jan,76.93,26–35
CUST00625,54,Male,Chennai,Home & Kitchen,480.57,2023-09-29,3.5,15,False,9,Sep,408.48,46–55
CUST00785,41,Female,Jaipur,Clothing,2314.56,2023-01-22,4.5,20,False,1,Jan,1851.65,36–45
CUST00469,28,Male,Bangalore,Electronics,1066.76,2023-05-17,4.0,0,False,5,May,1066.76,26–35
CUST00034,22,Female,Jaipur,Clothing,1239.46,2023-12-24,5.0,5,False,12,Dec,1177.49,18–25
CUST00417,53,Female,Kolkata,Books,2120.83,2023-08-05,4.5,5,False,8,Aug,2014.79,46–55
CUST00248,27,Female,Kolkata,Sports,221.51,2023-10-20,3.5,10,False,10,Oct,199.36,26–35
CUST00611,42,Female,Hyderabad,Clothing,1496.19,2023-08-06,4.0,5,False,8,Aug,1421.38,36–45
CUST00813,35,Male,Bangalore,Beauty,50.0,2023-08-27,3.5,20,False,8,Aug,40.0,26–35
CUST01109,27,Male,Kolkata,Books,4317.46,2023-03-23,5.0,25,False,3,Mar,3238.1,26–35
CUST00909,42,Male,Bangalore,Home & Kitchen,1467.66,2023-05-21,3.0,25,False,5,May,1100.75,36–45
CUST00217,25,Female,Bangalore,Grocery,406.44,2023-09-22,2.0,0,False,9,Sep,406.44,18–25
CUST00695,42,Male,Jaipur,Books,2185.51,2023-01-15,4.0,0,False,1,Jan,2185.51,36–45
CUST00952,39,Male,Ahmedabad,Electronics,1308.87,2023-09-25,4.0,5,False,9,Sep,1243.43,36–45
CUST00494,24,Female,Jaipur,Toys,2059.41,2023-07-24,2.5,0,False,7,Jul,2059.41,18–25
CUST00465,33,Female,Ahmedabad,Beauty,5922.81,2023-06-20,3.5,30,False,6,Jun,4145.97,26–35
CUST00392,40,Female,Kolkata,Beauty,1889.16,2023-10-11,3.5,15,False,10,Oct,1605.79,36–45
CUST00439,18,Male,,Sports,3254.33,2023-10-26,3.5,0,False,10,Oct,3254.33,18–25
CUST00583,42,Male,Lucknow,Electronics,442.54,2023-02-17,3.5,15,False,2,Feb,376.16,36–45
CUST00327,35,Female,Ahmedabad,Books,3299.41,2023-03-22,4.0,25,False,3,Mar,2474.56,26–35
CUST00717,36,Male,Pune,Clothing,2335.43,2023-04-04,3.0,30,True,4,Apr,1634.8,36–45
CUST00466,32,Non-binary,Hyderabad,Home & Kitchen,374.86,2023-07-30,3.5,0,False,7,Jul,374.86,26–35
CUST00554,38,Male,Mumbai,Home & Kitchen,1903.72,2023-10-19,4.0,30,False,10,Oct,1332.6,36–45
CUST00062,32,Male,Chennai,Beauty,1941.39,2023-12-27,5.0,0,False,12,Dec,1941.39,26–35
CUST00419,49,Female,Jaipur,Toys,509.81,2023-01-23,4.0,0,False,1,Jan,509.81,46–55
CUST00839,46,Female,Pune,Books,1159.75,2023-11-02,4.0,0,False,11,Nov,1159.75,46–55
CUST00831,35,Male,Lucknow,Home & Kitchen,1478.37,2023-06-16,4.0,0,False,6,Jun,1478.37,26–35
CUST00539,47,Male,Mumbai,Electronics,278.65,2023-12-08,4.5,10,False,12,Dec,250.78,46–55
CUST00156,26,Male,Kolkata,Sports,1763.77,2023-11-25,2.0,0,True,11,Nov,1763.77,26–35
CUST00998,42,Female,Bangalore,Toys,1671.76,2023-04-12,2.0,0,False,4,Apr,1671.76,36–45
CUST00682,21,Male,Lucknow,Sports,891.4,2023-06-30,3.5,0,False,6,Jun,891.4,18–25
CUST00083,52,Male,Ahmedabad,Books,3528.14,2023-12-16,4.0,5,False,12,Dec,3351.73,46–55
CUST00649,32,Female,Kolkata,Electronics,1542.12,2023-05-27,5.0,0,False,5,May,1542.12,26–35
CUST00367,37,Male,Delhi,Beauty,1488.29,2023-08-23,3.0,0,False,8,Aug,1488.29,36–45
CUST00349,35,Female,Jaipur,Home & Kitchen,2392.69,2023-10-17,4.5,30,False,10,Oct,1674.88,26–35
CUST00974,27,Male,Bangalore,Beauty,360.93,2023-10-10,3.5,15,False,10,Oct,306.79,26–35
CUST01127,38,Male,Delhi,Grocery,5523.08,2023-08-01,3.0,10,False,8,Aug,4970.77,36–45
CUST00167,44,Male,Mumbai,Clothing,149.81,2023-09-17,4.0,20,False,9,Sep,119.85,36–45
CUST00899,49,Male,Lucknow,Grocery,750.52,2023-04-10,1.5,20,True,4,Apr,600.42,46–55
CUST00547,41,Female,Ahmedabad,Sports,846.17,2023-04-09,4.0,20,True,4,Apr,676.94,36–45
CUST00205,18,Female,Chennai,Clothing,50.0,2023-11-07,4.0,0,True,11,Nov,50.0,18–25
CUST00928,39,Male,Jaipur,Grocery,5099.96,2023-05-10,3.75,15,False,5,May,4334.97,36–45
CUST00606,57,Male,Jaipur,Home & Kitchen,4371.44,2023-03-17,3.5,30,True,3,Mar,3060.01,55+
CUST01126,21,Male,Bangalore,Grocery,555.41,2023-05-20,3.75,10,True,5,May,499.87,18–25
CUST00187,40,Female,Lucknow,Electronics,350.2,2023-06-07,4.0,25,False,6,Jun,262.65,36–45
CUST00142,50,Female,Ahmedabad,Sports,3618.4,2023-02-02,1.5,0,False,2,Feb,3618.4,46–55
CUST00010,41,Male,Mumbai,Sports,1323.44,2023-10-07,2.0,0,False,10,Oct,1323.44,36–45
CUST00011,,,Kolkata,Books,4579.29,2023-02-14,1.5,5,False,2,Feb,4350.33,
CUST00631,18,Male,,Beauty,2961.66,2023-09-16,3.5,15,True,9,Sep,2517.41,18–25
CUST00787,45,Non-binary,Kolkata,Grocery,303.97,2023-09-30,3.0,0,False,9,Sep,303.97,36–45
CUST00556,30,Female,Jaipur,Sports,2975.99,2023-07-27,4.0,5,False,7,Jul,2827.19,26–35
CUST00290,27,Female,Hyderabad,Clothing,1032.23,2023-01-08,2.0,10,True,1,Jan,929.01,26–35
CUST00428,43,Female,Jaipur,Books,7061.99,2023-12-28,4.0,30,False,12,Dec,4943.39,36–45
CUST00709,18,Male,Ahmedabad,Sports,1821.66,2023-10-16,4.0,30,False,10,Oct,1275.16,18–25
CUST01171,44,Male,Lucknow,Toys,4694.29,2023-06-12,3.5,0,False,6,Jun,4694.29,36–45
CUST00759,24,Male,Ahmedabad,Electronics,227.8,2023-11-07,1.0,15,False,11,Nov,193.63,18–25
CUST00926,18,Female,Chennai,Clothing,3201.62,2023-04-05,5.0,20,False,4,Apr,2561.3,18–25
CUST00806,31,Female,Kolkata,Grocery,5172.71,2023-04-01,3.5,30,True,4,Apr,3620.9,26–35
CUST00113,35,Male,Hyderabad,Books,2294.44,2023-09-13,3.0,0,False,9,Sep,2294.44,26–35
CUST01114,35,Female,Lucknow,Home & Kitchen,5303.93,2023-07-28,4.5,25,False,7,Jul,3977.95,26–35
CUST00424,46,Male,Delhi,Toys,4454.97,2023-05-15,3.5,0,False,5,May,4454.97,46–55
CUST00993,32,Male,Bangalore,Beauty,2686.32,2023-04-30,4.5,0,False,4,Apr,2686.32,26–35
CUST01007,45,Female,Jaipur,Books,187.66,2023-02-06,4.5,10,False,2,Feb,168.89,36–45
CUST00462,35,Male,Hyderabad,Books,1671.48,2023-07-31,4.0,10,False,7,Jul,1504.33,26–35
CUST01086,,,Jaipur,Books,456.66,2023-01-28,3.5,0,False,1,Jan,456.66,
CUST00001,40,Male,Kolkata,Clothing,110.96,2023-11-24,2.5,5,True,11,Nov,105.41,36–45
CUST00815,47,Male,Pune,Toys,874.04,2023-10-31,2.5,20,False,10,Oct,699.23,46–55
CUST01163,18,Female,Bangalore,Toys,3708.58,2023-04-07,5.0,20,True,4,Apr,2966.86,18–25
CUST00737,38,Female,Mumbai,Home & Kitchen,377.13,2023-11-29,1.5,15,False,11,Nov,320.56,36–45
CUST00685,20,Male,Jaipur,Grocery,5829.91,2023-08-03,5.0,25,False,8,Aug,4372.43,18–25
CUST00696,31,Non-binary,Lucknow,Toys,1531.2,2023-07-19,4.5,0,False,7,Jul,1531.2,26–35
CUST00412,21,Female,Chennai,Home & Kitchen,3850.38,2023-09-08,4.5,30,False,9,Sep,2695.27,18–25
CUST00323,25,Male,Ahmedabad,Beauty,4256.42,2023-10-27,5.0,20,False,10,Oct,3405.14,18–25
CUST00002,33,Female,Lucknow,Grocery,2507.01,2023-02-27,1.5,15,False,2,Feb,2130.96,26–35
CUST00714,39,Non-binary,Delhi,Home & Kitchen,2302.78,2023-08-08,2.0,15,False,8,Aug,1957.36,36–45
CUST00436,35,Male,Kolkata,Toys,1649.13,2023-10-07,4.5,0,False,10,Oct,1649.13,26–35
CUST00453,23,Female,Kolkata,Toys,758.53,2023-02-22,4.0,10,False,2,Feb,682.68,18–25
CUST00039,19,Female,Jaipur,Home & Kitchen,2969.79,2023-04-21,4.0,0,False,4,Apr,2969.79,18–25
CUST00184,40,Female,Jaipur,Sports,2444.72,2023-01-10,5.0,15,False,1,Jan,2078.01,36–45
CUST00218,32,Male,Hyderabad,Electronics,981.41,2023-08-20,3.5,10,False,8,Aug,883.27,26–35
CUST00939,37,Male,Ahmedabad,Books,1651.25,2023-03-19,3.0,15,False,3,Mar,1403.56,36–45
CUST00307,50,Female,Delhi,Electronics,6281.0,2023-08-05,1.5,0,False,8,Aug,6281.0,46–55
CUST00980,,,Delhi,Toys,1531.2,2023-12-19,4.5,20,False,12,Dec,1224.96,
CUST00550,35,Male,Delhi,Toys,2516.79,2023-07-14,2.5,30,False,7,Jul,1761.75,26–35
CUST00314,44,Male,Lucknow,Books,2668.96,2023-06-01,3.5,0,False,6,Jun,2668.96,36–45
CUST00889,42,Female,Chennai,Books,1217.41,2023-04-05,4.0,10,False,4,Apr,1095.67,36–45
CUST00332,35,Male,Lucknow,Clothing,2081.15,2023-02-05,4.5,20,False,2,Feb,1664.92,26–35
CUST00111,18,Male,Kolkata,Toys,1264.52,2023-04-19,3.0,15,False,4,Apr,1074.84,18–25
CUST01004,27,Female,Ahmedabad,Sports,294.14,2023-03-18,4.5,0,False,3,Mar,294.14,26–35
CUST00989,32,Male,Lucknow,Toys,3372.27,2023-12-26,3.5,0,False,12,Dec,3372.27,26–35
CUST00892,41,Female,Lucknow,Clothing,418.52,2023-09-05,3.5,0,False,9,Sep,418.52,36–45
CUST00578,44,Male,Bangalore,Toys,2755.95,2023-09-21,4.0,15,False,9,Sep,2342.56,36–45
CUST01028,36,Male,Lucknow,Clothing,2557.44,2023-01-21,3.0,0,True,1,Jan,2557.44,36–45
CUST00434,35,Female,Mumbai,Clothing,4056.86,2023-12-20,4.0,30,False,12,Dec,2839.8,26–35
CUST00164,25,Male,Pune,Sports,158.28,2023-05-15,3.5,0,False,5,May,158.28,18–25
CUST00264,22,Female,Pune,Clothing,3613.76,2023-12-11,4.5,10,False,12,Dec,3252.38,18–25
CUST00232,37,Male,Delhi,Sports,4595.11,2023-12-29,5.0,0,False,12,Dec,4595.11,36–45
CUST00303,43,Non-binary,Mumbai,Electronics,841.85,2023-07-19,4.5,5,False,7,Jul,799.76,36–45
CUST00176,44,Female,Kolkata,Clothing,266.31,2023-07-11,4.5,15,False,7,Jul,226.36,36–45
CUST00786,47,Male,Chennai,Sports,2900.61,2023-06-27,5.0,0,False,6,Jun,2900.61,46–55
CUST00150,38,Female,Bangalore,Home & Kitchen,363.05,2023-01-06,4.5,20,False,1,Jan,290.44,36–45
CUST01195,18,Female,Lucknow,Toys,544.87,2023-02-08,2.5,10,False,2,Feb,490.38,18–25
CUST00072,53,Female,Delhi,Beauty,3279.36,2023-05-23,3.5,0,False,5,May,3279.36,46–55
CUST00169,32,Female,Kolkata,Books,148.79,2023-11-17,3.5,10,False,11,Nov,133.91,26–35
CUST00456,25,Female,Hyderabad,Sports,717.69,2023-07-28,5.0,25,False,7,Jul,538.27,18–25
CUST00090,41,Male,Kolkata,Clothing,413.41,2023-05-06,4.5,20,False,5,May,330.73,36–45
CUST00118,20,Male,Chennai,Books,4766.66,2023-05-16,4.0,10,False,5,May,4289.99,18–25
CUST00997,56,Male,Jaipur,Home & Kitchen,231.95,2023-12-05,2.5,10,False,12,Dec,208.76,55+
CUST00322,42,Male,Mumbai,Grocery,3236.38,2023-01-26,3.75,10,False,1,Jan,2912.74,36–45
CUST00963,37,Female,Lucknow,Clothing,161.23,2023-11-09,3.5,0,False,11,Nov,161.23,36–45
CUST00335,,,Jaipur,Beauty,2528.51,2023-12-12,4.0,5,False,12,Dec,2402.08,
CUST00908,43,Female,Hyderabad,Home & Kitchen,374.72,2023-03-06,4.5,20,False,3,Mar,299.78,36–45
CUST00242,33,Female,Hyderabad,Toys,1826.65,2023-05-23,4.5,0,False,5,May,1826.65,26–35
CUST00703,26,Male,Pune,Sports,246.4,2023-03-07,4.0,15,False,3,Mar,209.44,26–35
CUST00876,56,Female,Lucknow,Toys,1533.64,2023-06-30,4.0,0,False,6,Jun,1533.64,55+
CUST00693,22,Non-binary,Ahmedabad,Beauty,3956.73,2023-08-12,3.5,0,False,8,Aug,3956.73,18–25
CUST00271,52,Male,Kolkata,Grocery,1764.4,2023-02-25,3.0,10,False,2,Feb,1587.96,46–55
CUST00112,34,Male,Kolkata,Grocery,1481.91,2023-12-02,4.0,10,False,12,Dec,1333.72,26–35
CUST00596,28,Female,Ahmedabad,Beauty,943.47,2023-08-22,4.0,10,False,8,Aug,849.12,26–35
CUST00517,41,Male,Pune,Grocery,133.39,2023-05-11,2.0,0,False,5,May,133.39,36–45
CUST00227,35,Male,Chennai,Beauty,3865.02,2023-04-28,3.0,10,False,4,Apr,3478.52,26–35
CUST00497,22,Male,Hyderabad,Electronics,4917.78,2023-06-19,4.5,15,False,6,Jun,4180.11,18–25
CUST00499,24,Female,Mumbai,Home & Kitchen,175.17,2023-03-01,1.0,30,False,3,Mar,122.62,18–25
CUST00853,27,Male,Ahmedabad,Beauty,1041.08,2023-09-01,3.0,0,False,9,Sep,1041.08,26–35
CUST01056,26,Female,Ahmedabad,Beauty,955.3,2023-08-29,4.5,0,False,8,Aug,955.3,26–35
CUST00196,39,Female,Chennai,Beauty,50.0,2023-09-30,4.5,5,False,9,Sep,47.5,36–45
CUST00337,25,Female,Bangalore,Clothing,436.1,2023-07-26,4.5,0,False,7,Jul,436.1,18–25
CUST00801,46,Female,Bangalore,Electronics,2251.42,2023-11-22,4.5,5,False,11,Nov,2138.85,46–55
CUST00894,49,Male,Lucknow,Electronics,1950.6,2023-10-29,1.0,15,False,10,Oct,1658.01,46–55
CUST00830,31,Male,Jaipur,Home & Kitchen,3889.57,2023-09-11,4.0,25,True,9,Sep,2917.18,26–35
CUST00138,35,Female,Hyderabad,Toys,4951.52,2023-03-23,3.0,30,False,3,Mar,3466.06,26–35
CUST00529,38,Female,Lucknow,Books,682.14,2023-02-05,4.0,10,False,2,Feb,613.93,36–45
CUST00508,24,Male,Delhi,Toys,2764.26,2023-06-26,4.0,15,True,6,Jun,2349.62,18–25
CUST00797,34,Male,Hyderabad,Grocery,7106.49,2023-09-08,4.5,10,False,9,Sep,6395.84,26–35
CUST00394,56,Non-binary,Ahmedabad,Sports,1017.06,2023-12-06,3.5,20,False,12,Dec,813.65,55+
CUST00383,18,Female,Lucknow,Grocery,2168.65,2023-08-13,5.0,0,False,8,Aug,2168.65,18–25
CUST00222,18,Female,Bangalore,Grocery,1254.15,2023-02-02,1.5,30,False,2,Feb,877.9,18–25
CUST00678,56,Male,Mumbai,Grocery,1581.39,2023-10-22,3.0,10,False,10,Oct,1423.25,55+
CUST01199,37,Female,Mumbai,Sports,2158.64,2023-11-16,3.5,30,True,11,Nov,1511.05,36–45
CUST00329,42,Female,Pune,Beauty,2231.12,2023-09-18,4.5,20,False,9,Sep,1784.9,36–45
CUST00013,37,Female,Kolkata,Electronics,1090.15,2023-08-05,3.5,15,True,8,Aug,926.63,36–45
CUST00919,29,Female,Delhi,Grocery,1256.89,2023-01-07,4.0,15,False,1,Jan,1068.36,26–35
CUST00084,28,Male,Ahmedabad,Grocery,1067.63,2023-11-28,4.0,25,False,11,Nov,800.72,26–35
CUST00104,25,Female,Chennai,Sports,902.89,2023-06-11,3.0,5,False,6,Jun,857.75,18–25
CUST00310,32,Male,Jaipur,Toys,1542.96,2023-12-05,1.5,5,False,12,Dec,1465.81,26–35
CUST00781,37,Female,Delhi,Beauty,2529.26,2023-12-17,3.5,0,False,12,Dec,2529.26,36–45
CUST00735,47,Female,Hyderabad,Sports,1598.98,2023-06-29,1.5,10,False,6,Jun,1439.08,46–55
CUST01100,39,Non-binary,Chennai,Grocery,1734.87,2023-08-13,4.0,20,True,8,Aug,1387.9,36–45
CUST00181,42,Male,Lucknow,Clothing,4204.62,2023-11-03,3.5,15,False,11,Nov,3573.93,36–45
CUST00886,57,Male,Ahmedabad,Books,850.62,2023-03-03,2.0,0,False,3,Mar,850.62,55+
CUST01169,42,Male,Bangalore,Beauty,2599.39,2023-07-30,3.0,20,False,7,Jul,2079.51,36–45
CUST00498,32,Male,Kolkata,Clothing,3207.67,2023-01-15,2.5,15,False,1,Jan,2726.52,26–35
CUST01005,43,Male,Chennai,Clothing,4128.71,2023-05-17,4.0,0,False,5,May,4128.71,36–45
CUST00328,44,Female,Lucknow,Grocery,1953.51,2023-01-30,4.5,5,False,1,Jan,1855.83,36–45
CUST00661,28,Female,Lucknow,Books,864.05,2023-03-20,4.5,15,False,3,Mar,734.44,26–35
CUST00347,18,Female,Delhi,Sports,2024.68,2023-12-03,2.5,0,False,12,Dec,2024.68,18–25
CUST00211,36,Non-binary,Lucknow,Clothing,290.59,2023-06-09,3.0,5,True,6,Jun,276.06,36–45
CUST00568,22,Male,Hyderabad,Electronics,412.49,2023-08-15,3.5,0,False,8,Aug,412.49,18–25
CUST00143,18,Male,Lucknow,Electronics,480.44,2023-07-17,4.0,25,False,7,Jul,360.33,18–25
CUST00515,28,Female,Hyderabad,Beauty,4104.95,2023-10-23,2.0,5,False,10,Oct,3899.7,26–35
CUST00363,33,Male,Jaipur,Home & Kitchen,911.78,2023-08-23,3.0,15,False,8,Aug,775.01,26–35
CUST00005,32,Male,Ahmedabad,Books,4275.76,2023-05-06,4.0,25,False,5,May,3206.82,26–35
CUST00045,18,Female,Hyderabad,Grocery,343.55,2023-07-03,4.0,0,True,7,Jul,343.55,18–25
CUST00282,,,Delhi,Clothing,866.18,2023-05-08,3.5,30,False,5,May,606.33,
CUST00203,47,Female,Lucknow,Home & Kitchen,1915.96,2023-05-16,2.0,15,False,5,May,1628.57,46–55
CUST00564,35,Male,Chennai,Books,564.17,2023-11-07,1.5,5,False,11,Nov,535.96,26–35
CUST00372,40,Male,Lucknow,Home & Kitchen,1330.22,2023-10-03,4.0,5,True,10,Oct,1263.71,36–45
CUST01022,28,Male,Chennai,Toys,6620.73,2023-09-14,3.5,10,False,9,Sep,5958.66,26–35
CUST00238,37,Male,Jaipur,Toys,5637.29,2023-06-19,4.5,0,True,6,Jun,5637.29,36–45
CUST00955,34,Male,Kolkata,Books,2130.53,2023-08-15,3.0,30,False,8,Aug,1491.37,26–35
CUST00684,40,Female,Chennai,Toys,123.35,2023-07-19,4.0,0,True,7,Jul,123.35,36–45
CUST00274,,,Chennai,Electronics,323.53,2023-04-08,4.0,10,False,4,Apr,291.18,
CUST01036,53,Male,Lucknow,Home & Kitchen,1491.64,2023-12-12,4.0,20,False,12,Dec,1193.31,46–55
CUST00633,33,Male,Jaipur,Clothing,910.73,2023-10-08,4.0,30,False,10,Oct,637.51,26–35
CUST00195,37,Female,Delhi,Books,3666.65,2023-02-05,4.0,10,False,2,Feb,3299.98,36–45
CUST00514,24,Female,Chennai,Sports,1796.18,2023-07-17,3.0,15,False,7,Jul,1526.75,18–25
CUST00615,64,Female,Ahmedabad,Toys,1086.11,2023-09-23,2.0,20,False,9,Sep,868.89,55+
CUST00675,18,Male,Bangalore,Beauty,253.79,2023-10-27,5.0,0,False,10,Oct,253.79,18–25
CUST00210,80,Male,Bangalore,Clothing,1672.86,2023-04-13,3.5,10,False,4,Apr,1505.57,55+
CUST00163,35,Female,Mumbai,Grocery,412.26,2023-01-02,4.0,0,True,1,Jan,412.26,26–35
CUST00636,18,Female,Lucknow,Toys,905.82,2023-09-01,3.5,15,False,9,Sep,769.95,18–25
CUST01018,29,Male,Delhi,Books,874.92,2023-06-05,3.5,0,False,6,Jun,874.92,26–35
CUST00882,28,Female,Pune,Clothing,5482.17,2023-04-29,4.0,15,False,4,Apr,4659.84,26–35
CUST00088,35,Male,Jaipur,Beauty,668.53,2023-03-29,3.5,5,False,3,Mar,635.1,26–35
CUST00346,37,Male,Mumbai,Sports,570.5,2023-08-03,4.0,5,False,8,Aug,541.98,36–45
CUST01013,59,Female,Chennai,Clothing,3955.96,2023-05-28,4.5,10,False,5,May,3560.36,55+
CUST00718,36,Male,Pune,Books,2494.48,2023-01-26,3.0,30,False,1,Jan,1746.14,36–45
CUST00191,29,Female,Hyderabad,Grocery,1146.21,2023-10-18,3.5,15,True,10,Oct,974.28,26–35
CUST00753,23,Female,Ahmedabad,Electronics,4056.13,2023-04-22,4.0,10,False,4,Apr,3650.52,18–25
CUST00179,31,Female,Chennai,Toys,1780.43,2023-09-29,4.5,10,False,9,Sep,1602.39,26–35
CUST00769,27,Female,Delhi,Books,803.03,2023-12-13,5.0,25,False,12,Dec,602.27,26–35
CUST00557,29,Male,Bangalore,Grocery,3940.75,2023-10-08,2.0,10,False,10,Oct,3546.68,26–35
CUST01034,42,Female,Delhi,Books,5487.9,2023-02-16,2.5,10,False,2,Feb,4939.11,36–45
CUST00393,19,Female,Lucknow,Grocery,150.84,2023-06-03,3.5,10,False,6,Jun,135.76,18–25
CUST00621,25,Male,Delhi,Books,2818.9,2023-08-22,4.0,15,False,8,Aug,2396.06,18–25
CUST01198,41,Female,Mumbai,Beauty,3800.39,2023-06-23,5.0,10,False,6,Jun,3420.35,36–45
CUST00852,,,Pune,Sports,2532.71,2023-12-20,4.0,25,False,12,Dec,1899.53,
CUST00745,41,Male,Kolkata,Clothing,579.81,2023-11-15,2.0,15,False,11,Nov,492.84,36–45
CUST00867,38,Male,Mumbai,Sports,1760.29,2023-10-25,1.5,0,False,10,Oct,1760.29,36–45
CUST01048,18,Male,Kolkata,Clothing,3732.99,2023-08-15,3.0,15,False,8,Aug,3173.04,18–25
CUST00847,,,Ahmedabad,Beauty,5520.39,2023-05-04,3.5,0,False,5,May,5520.39,
CUST00512,34,Male,Mumbai,Beauty,1971.02,2023-09-19,4.0,10,False,9,Sep,1773.92,26–35
CUST00944,33,Female,Delhi,Grocery,567.95,2023-05-08,4.5,0,True,5,May,567.95,26–35
CUST00440,34,Male,Jaipur,Sports,1715.24,2023-10-10,4.0,0,False,10,Oct,1715.24,26–35
CUST00729,28,Male,Chennai,Books,2257.855,2023-05-10,2.0,5,False,5,May,2144.96,26–35
CUST00472,18,Male,Kolkata,Clothing,2725.05,2023-02-25,4.5,0,True,2,Feb,2725.05,18–25
CUST00399,33,Non-binary,Pune,Sports,1450.43,2023-02-24,4.0,30,False,2,Feb,1015.3,26–35
CUST00981,44,Female,Ahmedabad,Books,50.0,2023-11-01,4.5,10,False,11,Nov,45.0,36–45
CUST00036,20,Female,Mumbai,Electronics,1716.75,2023-06-24,2.0,0,False,6,Jun,1716.75,18–25
CUST00206,23,Female,Bangalore,Home & Kitchen,690.05,2023-08-05,3.5,10,True,8,Aug,621.04,18–25
CUST00609,18,Male,Kolkata,Toys,382.8,2023-01-03,5.0,0,False,1,Jan,382.8,18–25
CUST01076,29,Male,Delhi,Electronics,6018.29,2023-05-10,4.5,15,False,5,May,5115.55,26–35
